dataset,model,MAE_mean,MAE_std,MAE_min,MAE_max,RMSE_mean,RMSE_std,RMSE_min,RMSE_max,MSE_mean,MSE_std,MSE_min,MSE_max,R2_mean,R2_std,R2_min,R2_max,MAPE_mean,MAPE_std,MAPE_min,MAPE_max,sMAPE_mean,sMAPE_std,sMAPE_min,sMAPE_max,WAPE_mean,WAPE_std,WAPE_min,WAPE_max,MASE_mean,MASE_std,MASE_min,MASE_max,RMSSE_mean,RMSSE_std,RMSSE_min,RMSSE_max,MdAE_mean,MdAE_std,MdAE_min,MdAE_max,P90AE_mean,P90AE_std,P90AE_min,P90AE_max,MaxAE_mean,MaxAE_std,MaxAE_min,MaxAE_max,Bias_mean,Bias_std,Bias_min,Bias_max,Pearson_mean,Pearson_std,Pearson_min,Pearson_max,Spearman_mean,Spearman_std,Spearman_min,Spearman_max,DirectionalAccuracy_mean,DirectionalAccuracy_std,DirectionalAccuracy_min,DirectionalAccuracy_max,fit_time_sec_mean,fit_time_sec_std,fit_time_sec_min,fit_time_sec_max,inference_ms_per_sample_mean,inference_ms_per_sample_std,inference_ms_per_sample_min,inference_ms_per_sample_max,param_count_mean,param_count_std,param_count_min,param_count_max
Energy,CeNN_NS,1865.9775142632377,32.38345196146112,1839.6103701443142,1921.9625814615886,2629.4421361563927,37.191185097731974,2580.5143167618385,2683.7593112942654,6915072.494793872,195866.26797323194,6659054.139012817,7202564.04095867,0.859433159814675,0.003981491504046777,0.8535891461395033,0.864637399007927,5.898596909559819,0.10866340041469355,5.822610595546831,6.087879251830181,5.823774812019637,0.10607285195352958,5.758183269468251,6.011885230172509,5.97666960307314,0.10372321826024927,5.892216437067202,6.155988081882626,1.7176193968797673,0.02980874356832309,1.6933486230720403,1.769153264046153,1.8897293725699,0.026728587753827686,1.8545658920071222,1.9287660792087857,1287.505859375,35.36515000366389,1260.451171875,1348.4033203125,4299.0141406249995,68.16238520551245,4185.053320312499,4360.5291015625,15356.96171875,567.4238913525953,14589.3984375,16116.97265625,161.92041017252603,53.918125880064736,113.41182050238716,250.70250621202257,0.9293981228878359,0.0016169467685767452,0.9267236047391553,0.930908419369677,0.9220100693796136,0.0020917174936280394,0.9183109016801217,0.9234002881283149,0.6954666666666667,0.00515105167255516,0.6906666666666667,0.702,19.61955361366272,3.4420744458577226,14.286036014556885,22.84622836112976,0.2594773657619953,0.5170958233165538,0.026066787540912628,1.1844797991216183,46651.0,0.0,46651,46651
Energy,LSTM,1916.2016393174913,40.071950450936704,1875.3326204155817,1966.8433283148872,2716.3180980197985,59.20145525816389,2653.6075984633444,2775.667305513255,7381187.859473644,321637.7352214326,7041633.286622398,7704328.990895213,0.8499581522823325,0.006538123809761846,0.8433894680332465,0.8568604824331896,6.048262189386206,0.14873917230220543,5.888528589423605,6.248584706027203,5.9917773729144495,0.11361172643694228,5.865375749815006,6.140636431821803,6.137535958245282,0.1283492466363026,6.00663372544163,6.299739758111824,1.7638503566448755,0.03688595325464573,1.7262307073935916,1.810465681131797,1.9521654515564186,0.04254694460162896,1.9070966244653649,1.9948185828411678,1313.522265625,33.811793881586276,1276.541015625,1367.5546875,4419.364374999999,94.62448453337994,4302.428124999999,4511.78125,16564.38046875,387.3651815228122,16178.828125,17189.9296875,25.428285856119793,182.93493834592198,-214.16791229926216,213.59046362304687,0.9230210553609022,0.0032247386750783764,0.919685657517237,0.9266445510350254,0.9152977970305803,0.002119479504191986,0.9124384247769333,0.9178697560296404,0.6966666666666667,0.007408703590297618,0.6853333333333333,0.7046666666666667,12.432861328125,1.7874883555609016,9.452930927276611,13.928017616271973,0.059342849999666214,0.0030625294504618354,0.055872369557619095,0.06328336894512177,70168.0,0.0,70168,70168
Energy,MLP,1856.2377234266492,27.302134381742103,1819.8491067165799,1891.4534895562067,2614.9892801219926,32.26469187849498,2579.8758870905895,2661.6366573160617,6839001.743426549,169075.59431601042,6655759.592791457,7084309.695568617,0.86097949575812,0.00343690135762865,0.8559929733853027,0.8647043692316708,5.897608226278058,0.10411933087976497,5.742436020410347,6.018353391791139,5.811137426163316,0.09165601440829196,5.677391876445732,5.922604682503847,5.945473347283148,0.08744791156971908,5.828921707337571,6.058268382253631,1.708653986774554,0.02513142587830922,1.6751585167546397,1.7410698559464781,1.8793423835617855,0.023188012050660654,1.8541070649101157,1.9128669542776995,1274.498828125,30.94760217668402,1226.00390625,1308.578125,4303.8776953125,45.24020476705546,4257.560937499999,4374.54375,15925.40546875,402.7299029573331,15434.55859375,16501.54296875,226.38127038845488,61.28390568799026,171.82682185872395,312.0182810872396,0.929362725193147,0.0017748316039282,0.9269451995555672,0.9318596476781799,0.9209510702588031,0.001916596846192587,0.9182568978942907,0.9235292485898352,0.6881333333333333,0.005199358934843172,0.6846666666666666,0.6973333333333334,7.798297929763794,2.066860178383932,5.654417276382446,11.139248371124268,0.018342304974794388,0.0030324467875413193,0.01575332134962082,0.02335337921977043,25880.0,0.0,25880,25880
Energy,MovingAverage,4845.369784342448,0.0,4845.369784342448,4845.369784342448,6224.312575452405,0.0,6224.312575452405,6224.312575452405,38742067.03693495,0.0,38742067.03693495,38742067.03693495,0.2124666878431163,0.0,0.2124666878431163,0.2124666878431163,15.633491990677168,0.0,15.63349199067717,15.63349199067717,15.210096217839856,0.0,15.210096217839855,15.210096217839855,15.519573030419286,0.0,15.519573030419288,15.519573030419288,4.460129376171919,0.0,4.460129376171919,4.460129376171919,4.473293454969196,0.0,4.473293454969196,4.473293454969196,3835.5009765625,0.0,3835.5009765625,3835.5009765625,10600.0416015625,0.0,10600.0416015625,10600.0416015625,21589.333984375,0.0,21589.333984375,21589.333984375,-80.07109657118056,0.0,-80.07109657118056,-80.07109657118056,0.5460317778470363,0.0,0.5460317778470363,0.5460317778470363,0.5138432088749999,0.0,0.5138432088749999,0.5138432088749999,0.0,0.0,0.0,0.0,3.3855438232421873e-06,1.0582132826410364e-06,2.6226043701171875e-06,5.245208740234375e-06,0.00016083940863609314,1.0498570991086187e-05,0.00014808028936386108,0.00017462298274040222,0.0,0.0,0,0
Energy,N-BEATS,1887.6901188476563,39.83582803830751,1848.7821029188367,1935.5788719075522,2653.8548733992657,43.95491562949217,2606.738309826038,2720.573454892589,7044491.316751431,234355.51904366305,6795084.61591471,7401519.923466198,0.8568023855347556,0.00476388567390446,0.8495448501814463,0.8618722256389713,6.0141906047659335,0.15345340864463755,5.870191883106021,6.180393691128323,5.896698110598118,0.12856350175411582,5.7787024373920195,6.038825245370842,6.046214419573503,0.12759295368240653,5.921593220046628,6.199600648804226,1.7376056992365256,0.03666860420683047,1.7017911396597805,1.7816869652321343,1.9072743361948175,0.031589550495034195,1.8734125702732303,1.9552236945056374,1301.925390625,50.15477206515593,1254.80859375,1364.4072265625,4358.53828125,52.1201813230117,4312.894921875,4442.416406249999,16069.4859375,783.792566916264,15159.2265625,17048.67578125,380.0389293077257,124.78869666398637,242.46888427734376,510.2514178331163,0.928749201304498,0.0011802690030705454,0.927253177942392,0.9299954016621015,0.9208484255268943,0.0018711518809005692,0.9180364763324252,0.9224730683971902,0.6927333333333333,0.007664492445325043,0.6846666666666666,0.7023333333333334,7.570710563659668,1.601690476343142,5.668842315673828,9.553761959075928,0.02273479476571083,0.00184894913318516,0.020582694560289383,0.02542557194828987,96216.0,0.0,96216,96216
Energy,N-HiTS,1867.8060251464842,24.90346793337714,1830.9028303493924,1896.8175069444444,2636.7054541029243,28.64981153609996,2594.437366907187,2669.0275303049834,6952872.301056951,150779.5855289682,6731105.250804298,7123707.957525919,0.8586647804043335,0.0030649873762302027,0.8551921012040926,0.8631727726972133,5.938181605684854,0.09667423832107491,5.782424356711161,6.042354183759374,5.841159955308599,0.08236298545651963,5.714989038376174,5.938882951020912,5.982526268189012,0.07976505540437316,5.864326450177191,6.075449167889891,1.7193025285019132,0.022923470001636657,1.685333392911689,1.7460073968550969,1.8949493791549998,0.02059006723665738,1.8645721197364338,1.9181786322127443,1275.4017578125,21.540145870022975,1242.701171875,1298.1884765625,4331.2963671874995,44.35967627994562,4289.255078124999,4395.198437499999,15983.68359375,421.61842809283235,15310.86328125,16340.94921875,268.00869511176217,58.49096954053987,167.36923480902777,316.95894194878474,0.9284833090992002,0.0012017631719125768,0.9268134220059541,0.9301958910614763,0.920165055654072,0.0019000901968680925,0.9176643244071425,0.9229502965281333,0.6942666666666667,0.0034431897356311633,0.6906666666666667,0.6993333333333334,10.7567608833313,2.607050289308123,8.013301372528076,15.033751487731934,0.024646054953336716,0.003532259521810382,0.0216728076338768,0.02870894968509674,69960.0,0.0,69960,69960
Energy,Persistence,5344.605416666666,0.0,5344.605416666666,5344.605416666666,7057.022142274711,0.0,7057.022142274711,7057.022142274711,49801561.516555555,0.0,49801561.516555555,49801561.516555555,-0.012346312196683584,0.0,-0.012346312196683584,-0.012346312196683584,17.229808101321343,0.0,17.229808101321343,17.229808101321343,16.85911298764925,0.0,16.85911298764925,16.85911298764925,17.1186096777935,0.0,17.1186096777935,17.1186096777935,4.919672323039737,0.0,4.919672323039737,4.919672323039737,5.0717457675742885,0.0,5.0717457675742885,5.0717457675742885,4117.5,0.0,4117.5,4117.5,12079.099999999999,0.0,12079.099999999999,12079.099999999999,25796.0,0.0,25796.0,25796.0,-49.961055555555554,0.0,-49.961055555555554,-49.961055555555554,0.49312415032558243,0.0,0.4931241503255825,0.4931241503255825,0.4434684999591739,0.0,0.44346849995917387,0.44346849995917387,0.0,0.0,0.0,0.0,4.100799560546875e-06,5.43678009557313e-07,3.5762786865234375e-06,5.0067901611328125e-06,0.00010253861546516418,1.845217738499573e-05,7.82310962677002e-05,0.00012852251529693604,0.0,0.0,0,0
Energy,QELM,1901.4356084825304,30.722714607809888,1868.7041361355252,1945.0345684678819,2827.4447416003286,89.83839180667317,2743.6439817033606,2963.1595867715623,8000900.516117275,512240.59936060215,7527582.29833707,8780314.736676216,0.8373608801593242,0.01041262293648643,0.8215172582360599,0.8469823044214131,5.951000788447996,0.08611664102531594,5.873245878447399,6.0806690714847305,5.874230726822085,0.06788424591833284,5.804053787723558,5.969385729821363,6.090240807593803,0.09840392669087993,5.985402890553085,6.2298869592104476,1.7502583273823646,0.02828004631985687,1.7201292334560383,1.7903908685208318,2.0320300279856234,0.06456512027668199,1.971804037368289,2.1295656708839097,1240.0103515625,7.017832439771547,1228.193359375,1245.796875,4486.7471484375,70.11280470538581,4407.4634765625,4596.3912109375,22637.078125,2816.718401520961,19620.890625,26353.3125,138.32548017849393,34.98065170757159,110.50290827094184,197.33660329861112,0.9191891186173861,0.00438650012324421,0.9127071263417198,0.9235687270240421,0.9181461600168788,0.001830708691546948,0.9152609190337835,0.9199231737592786,0.6981333333333334,0.0030695638488590273,0.694,0.7016666666666667,0.243255090713501,0.014812313639555715,0.23317575454711914,0.26946091651916504,0.007395446300506592,0.003250581605089648,0.004961621016263962,0.012903474271297455,49664.0,0.0,49664,49664
Energy,Transformer,1955.832623828125,55.32838589074724,1904.7126348198785,2047.7194145236545,2756.8468737467797,72.65225140659648,2681.392465800487,2866.585790155824,7604427.364994949,403504.55989290815,7189865.555651616,8217314.092323289,0.8454202285050634,0.008202280023415274,0.8329617111551832,0.853847275892459,6.241088802195572,0.22595075484989788,6.04541193305186,6.621851854622792,6.126851574234773,0.17025050747069245,5.977556071499419,6.409032454536303,6.264472804297304,0.17721514842095776,6.10073702394646,6.558783418801547,1.8003304038011692,0.05092939656430922,1.7532748074621567,1.8849115591523302,1.9812927013530341,0.05221377248752365,1.9270650729807248,2.060159945016855,1352.7546875,51.465635678649626,1310.2880859375,1435.279296875,4465.147265625,114.19942328688204,4363.6820312499985,4646.133007812499,16520.89140625,739.6426932911687,15345.79296875,17280.40625,289.80745712890626,247.52428397380282,103.30959836154514,718.8625518391927,0.9221217285245069,0.0019944916678756074,0.9192512980560978,0.9242804460204535,0.9135101402680826,0.0030923881313163343,0.9098458659560623,0.9171538212654301,0.6706666666666667,0.009357112565078771,0.6543333333333333,0.6763333333333333,32.10342259407044,4.459619502654013,24.483815670013428,35.563727140426636,0.11633718386292458,0.006157239043347292,0.10633328929543495,0.12257508933544159,274712.0,0.0,274712,274712
ExchangeRate,CeNN_Emulator,0.02481152722761929,0.014226235576185688,0.015460311638216963,0.04965286644135856,0.03233143464764907,0.019646857404004504,0.019452098829111062,0.06658398258134664,0.001354120871057832,0.0017362992042463592,0.0003783841488575039,0.004433426736393072,0.7416006681702665,0.33132829116153234,0.15399390786650102,0.9277950636981462,3.191190800113916,1.7437264725126298,2.074854748129274,6.244557897630238,3.2665635790386007,1.8698907511247664,2.0683856993233265,6.541082362542326,3.3213133459662836,1.904348154330827,2.0695436804731844,6.646617375233182,8.078797707623824,4.632156590226681,5.033979935057854,16.167302395511953,6.753912049480105,4.104152766538988,4.063468451102709,13.909137257886263,0.01836385726928711,0.00820456414377951,0.012968569993972778,0.032761454582214355,0.05669876337051392,0.03713826900342368,0.03241550922393799,0.12130850553512573,0.097670578956604,0.04935822906198153,0.06849521398544312,0.18373632431030273,-0.01247361124756743,0.014431462354535003,-0.03533556522299471,0.0008688375619827463,0.9129007857611343,0.10743073630439655,0.7208131932813758,0.9645791675940179,0.9231426872299723,0.09519404397180163,0.7529165394040103,0.9681786259467224,0.521334503950834,0.02845873830283645,0.504828797190518,0.5715539947322212,4.995987844467163,2.16088719840691,2.1576550006866455,7.56998872756958,0.011463835835456848,0.0009866368565287066,0.010326970368623734,0.012917444109916687,46651.0,0.0,46651,46651
ExchangeRate,CeNN_NS,0.025336872051255482,0.018887452074412812,0.014937611599309703,0.058961431750139716,0.03234936633200529,0.024723268864530544,0.018702744770446394,0.07633292921895514,0.0015354735207605695,0.0024016859610884516,0.00034979266194845994,0.005826716083146015,0.7069941537073948,0.45830033409447607,-0.11187972567789362,0.9332510176467358,3.279935939307825,2.3483406282498827,2.00288958776837,7.463484461446653,3.3612948929330364,2.511355627248268,2.005632421874533,7.835750589452861,3.3916368999325583,2.52830654358978,1.9995741619008949,7.892677801430501,8.249853464005465,6.149879574997129,4.863785338112681,19.198232954036207,6.757657909209523,5.164595549391458,3.906931277256323,15.945654625056987,0.019825291633605958,0.013078167446394149,0.012539684772491455,0.043128788471221924,0.056429493427276614,0.04553191931267438,0.031340062618255615,0.13742390275001526,0.09381763935089112,0.050725985425738446,0.06501221656799316,0.1836085319519043,-0.010800807992198644,0.016073566133380048,-0.038754122259238674,-0.001153746484087893,0.8871238244439787,0.17036048117669644,0.5824478834065298,0.9670983834845248,0.893616797405737,0.1635023573663111,0.601153322697677,0.9685235737422148,0.5192273924495171,0.008570826944242872,0.5092186128182616,0.5294117647058824,5.184543895721435,3.3211997145126793,1.8908977508544922,10.539262294769287,0.1084938645362854,0.2169112434661109,0.0104573555290699,0.49650995060801506,46651.0,0.0,46651,46651
ExchangeRate,LSTM,0.015149474936791741,0.0008434612123405769,0.014247127915199716,0.016392878592799275,0.019196126550510104,0.0010387489031301227,0.01809934251074788,0.020712207271939873,0.0003693544739702021,4.0345255039345024e-05,0.0003275861993213653,0.0004289955300757989,0.9295181461846423,0.007698859952230769,0.9181371761570061,0.937488553030605,1.9982757542642102,0.1018096623892276,1.8845781582259347,2.1475931527642134,2.005732164316688,0.10427047821103487,1.89180124610104,2.159074494514915,2.0279345495483247,0.11290715624442685,1.9071448384591023,2.194378683326758,4.932769444954525,0.2746365609103417,4.638959274276922,5.3376299162044685,4.0099968289610795,0.21699064114202257,3.7808828715213285,4.326700246673277,0.012614166736602784,0.0007928660992603817,0.01178067922592163,0.013797581195831299,0.032153695821762085,0.001907017507835317,0.030006498098373413,0.03501260280609131,0.06527652740478515,0.0010227246161603855,0.0641489028930664,0.0666016936302185,-0.004343933979077125,0.0010582931287045343,-0.005624715961627106,-0.0028204759389362666,0.9725929518359283,0.0018167561406832648,0.9703535179747288,0.975209478719417,0.9686349022888233,0.0007072603662824959,0.9679652555269102,0.9697129926177482,0.5776997366110623,0.014795697582399212,0.5513608428446005,0.5856014047410009,3.95966796875,1.2674815120606564,2.665799617767334,5.840829372406006,0.024195946753025055,0.0006944949465863845,0.02317037433385849,0.02501765266060829,70168.0,0.0,70168,70168
ExchangeRate,MLP,0.012500493109383217,0.00041072666924803295,0.01228094120358109,0.013233643671661782,0.0159232759240959,0.00047536664070192404,0.015556515537908934,0.016730877875749364,0.0002537314949093659,1.5370860759332175e-05,0.00024200517568120211,0.00027992227449323955,0.9515818342733899,0.002933135612005245,0.946583993911262,0.9538195023561606,1.7043615850201175,0.05709582448595173,1.6723418844249254,1.8058624768862859,1.6952305593899073,0.0552555044384684,1.6656724148368791,1.7938456820466602,1.6733373248035157,0.05498057236070677,1.643947732289387,1.7714781093170902,4.0702434054053445,0.13373532566295637,3.9987558497612787,4.308962087554258,3.326310951028821,0.0993022585464223,3.249696120337408,3.4950158851556026,0.010251790285110474,0.00038053108673989265,0.009922772645950317,0.010883629322052002,0.026455783843994142,0.0007727333926433406,0.025795966386795044,0.027779042720794678,0.058063840866088866,0.002897279740611659,0.05388152599334717,0.06101357936859131,0.003255725957023703,0.0015725016871623904,0.0009512635095621153,0.004858037363656055,0.9767921866941947,0.0011467193332440268,0.9749733371208485,0.9780980633186466,0.968658125784518,0.0017984170574792022,0.9659044462476236,0.9705966971195938,0.5269534679543459,0.01641814519558175,0.5030728709394205,0.5487269534679543,2.0059801578521728,1.0427513264731232,1.070418357849121,3.413789749145508,0.007525738328695297,0.0014043391223107,0.006500165909528732,0.009415671229362488,25880.0,0.0,25880,25880
ExchangeRate,MovingAverage,0.012653447430333373,0.0,0.012653447430333373,0.012653447430333373,0.016085499356682034,0.0,0.016085499356682034,0.016085499356682034,0.0002587432895538181,0.0,0.0002587432895538181,0.0002587432895538181,0.9506254614598003,0.0,0.9506254614598002,0.9506254614598002,1.7287785489780778,0.0,1.7287785489780778,1.7287785489780778,1.7222839902675813,0.0,1.7222839902675813,1.7222839902675813,1.693812051040015,0.0,1.693812051040015,1.693812051040015,4.120046346035607,0.0,4.120046346035607,4.120046346035607,3.360198800670878,0.0,3.3601988006708776,3.3601988006708776,0.010600358247756958,0.0,0.010600358247756958,0.010600358247756958,0.026233941316604614,0.0,0.026233941316604614,0.026233941316604614,0.05883103609085083,0.0,0.05883103609085083,0.05883103609085083,0.002050987547571491,0.0,0.002050987547571491,0.002050987547571491,0.9758668408784061,0.0,0.975866840878406,0.975866840878406,0.9657550380026503,0.0,0.9657550380026504,0.9657550380026504,0.000877963125548727,0.0,0.000877963125548727,0.000877963125548727,1.811981201171875e-06,2.132480599880018e-07,1.6689300537109375e-06,2.1457672119140625e-06,0.00017313286662101746,3.098030230922655e-05,0.00014854595065116882,0.00021979212760925293,0.0,0.0,0,0
ExchangeRate,N-BEATS,0.012075874027990968,0.00010832552866935579,0.011948868556001014,0.012207296516398502,0.01552549321260938,0.0001189346667944685,0.01535289875049702,0.015655048184267096,0.0002410522558587523,3.6872290259781475e-06,0.00023571150004301296,0.0002450805336517245,0.9540013427299938,0.0007036133457359681,0.9532326489506006,0.9550204893687828,1.6486331370474108,0.013770414798641214,1.6319762061719634,1.665310728198582,1.63957665807615,0.013309811322283314,1.6230594463078847,1.6556176195748735,1.6164970904623523,0.01450063999598892,1.5994959213984257,1.6340895288763067,3.9319846182740767,0.03527151007927303,3.8906307948453462,3.9747766515228453,3.2432156761836937,0.024844993360740582,3.20716135845737,3.270279210285566,0.009719842672348022,0.00015829543920662227,0.009535372257232666,0.009894192218780518,0.025868821144104003,0.0002562399767292913,0.025583267211914062,0.02615278959274292,0.05832393169403076,0.0016599941202228902,0.056475698947906494,0.06028527021408081,0.0031047645867969824,0.0005167866114585421,0.0024746849975950157,0.0036642398507510635,0.9777347226232053,0.00032441181243924607,0.9772643855662627,0.9781583985581273,0.9699768418858215,0.0006496637327728158,0.9692102592240421,0.9706749894501556,0.5322212467076384,0.01707406923621805,0.5092186128182616,0.5496049165935031,2.184974956512451,0.5225002225878665,1.593250036239624,2.8437418937683105,0.00932309776544571,0.001052229372042513,0.0086161307990551,0.01114560291171074,96216.0,0.0,96216,96216
ExchangeRate,N-HiTS,0.012132946511946961,0.0002306093664058074,0.011818501689488475,0.01243416486618147,0.015505888685750344,0.0002519357212045223,0.015165299040293392,0.015852653682506275,0.00024048336122097562,7.815848208620525e-06,0.00022998629498152367,0.0002513066287774798,0.9541099017201289,0.0014914547127631251,0.9520445579501667,0.9561129983124795,1.6522992834099348,0.03426568498899933,1.604912774180208,1.7001612586425159,1.647763599135588,0.032424059994822944,1.6031364350580108,1.691685801241086,1.6241369104908223,0.030869763046904912,1.5820447903314951,1.6644585130584957,3.95056779730704,0.07508793810168782,3.8481824790818893,4.048646489817959,3.2391203661048005,0.05262840086378342,3.1679725022549934,3.311558237032935,0.009874057769775391,0.00023858969348203958,0.009607911109924316,0.010221034288406372,0.026026493310928343,0.00042532693709858266,0.025532126426696777,0.026601165533065796,0.05673612356185913,0.0012744842836557206,0.05509233474731445,0.058258235454559326,0.0009883544517079745,0.001515158498342062,-0.0006841669981508252,0.002747624589226767,0.9771725371533881,0.0005524947353071188,0.9764772270600047,0.9779700695031018,0.9691123745687454,0.0010736863526998174,0.9674501459040085,0.9703868402606622,0.5141352063213345,0.010212337856783365,0.5074626865671642,0.5320456540825286,2.566358947753906,0.7588487680315011,1.7385714054107666,3.771873712539673,0.009487196803092957,0.0009717056075529164,0.008738599717617035,0.01099519431591034,69960.0,0.0,69960,69960
ExchangeRate,Persistence,0.011050815128481176,0.0,0.011050815128481176,0.011050815128481176,0.014518145351341466,0.0,0.014518145351341466,0.014518145351341466,0.00021077654444267782,0.0,0.00021077654444267782,0.00021077654444267782,0.959778687845775,0.0,0.959778687845775,0.959778687845775,1.5076804125116448,0.0,1.5076804125116448,1.5076804125116448,1.503215356348769,0.0,1.503215356348769,1.503215356348769,1.4792809581336028,0.0,1.4792809581336028,1.4792809581336028,3.598218646854119,0.0,3.5982186468541184,3.5982186468541184,3.0327845916252456,0.0,3.0327845916252456,3.0327845916252456,0.008646011352539062,0.0,0.008646011352539062,0.008646011352539062,0.023952990770339966,0.0,0.023952990770339966,0.023952990770339966,0.061846017837524414,0.0,0.061846017837524414,0.061846017837524414,0.0014281284291910992,0.0,0.0014281284291910992,0.0014281284291910992,0.9802116121468432,0.0,0.9802116121468432,0.9802116121468432,0.9722574533555475,0.0,0.9722574533555476,0.9722574533555476,0.000877963125548727,0.0,0.000877963125548727,0.000877963125548727,3.4809112548828124e-06,2.718390047786564e-07,3.0994415283203125e-06,3.814697265625e-06,7.255002856254578e-05,2.8968473924316077e-06,7.031485438346863e-05,7.636845111846924e-05,0.0,0.0,0,0
ExchangeRate,QELM,0.7074377956927991,0.7873967580641004,0.13204805947838033,2.0038436678954215,1.4690459065544086,1.5636166225233088,0.23635384600632617,3.9501455008917796,4.114013429349224,6.634201295903371,0.055863140521982144,15.603649478215567,-784.0542326047561,1265.9676242536625,-2976.557384612585,-9.660051472003497,87.68366735043125,98.75018035110203,16.492345655100646,251.2034964570302,47.20185436868756,39.738692039965244,16.565454244536138,110.0031375764023,94.69882973023718,105.40227278785748,17.67617842428864,268.23793055360784,230.34643493317216,256.3816030219054,42.99572333550682,652.4647790567859,306.87802621956007,326.63348418395816,49.37340720818168,825.1701660140384,0.24650567173957824,0.32719092681095435,0.05697089433670044,0.8193911612033844,1.8996683329343795,2.0125996654596707,0.36488305032253265,5.108753174543381,15.891925966739654,19.11355535129306,1.7262821793556213,47.890791177749634,-0.23356497598943352,0.4811173031914239,-1.0246838898912294,0.14113446004320246,0.13988567224809031,0.3831869709142446,-0.32879062349451693,0.5674488006528037,0.21150096900507048,0.3374863592710793,-0.26102973466346946,0.5690355688455997,0.504828797190518,0.012369624937318142,0.48990342405618964,0.5188762071992976,0.09963202476501465,0.002259321795986092,0.09724044799804688,0.10257244110107422,0.004566740244626999,0.00035246345485539783,0.004114117473363876,0.005051027983427048,49664.0,0.0,49664,49664
ExchangeRate,Transformer,0.01905582372490551,0.000611551183810048,0.018575440000940004,0.01976114622474519,0.02525004285414729,0.001032881102328753,0.024288909693786206,0.026875584914161817,0.0006384181388335131,5.2898358677657664e-05,0.0005899511341129016,0.0007222970644783223,0.8781742279965815,0.010094298691754343,0.8621680805362867,0.8874229161331221,2.4622901356690496,0.07631585645427517,2.4040717491723647,2.5620761652403368,2.484195925542403,0.07776693983136118,2.4273245374859562,2.57672802622395,2.550845059850128,0.0818632843474782,2.4865400753582603,2.6452607324702377,6.20470250030723,0.19912511860050186,6.048286375965144,6.43436018089117,5.274636604933791,0.2157648801769363,5.073859593221765,5.614206074266545,0.013953882455825805,0.0005126705290885252,0.01342812180519104,0.014806658029556274,0.044326430559158324,0.0025379245787203217,0.042159080505371094,0.048613011837005615,0.08338862657546997,0.004919412974451752,0.076213538646698,0.08979123830795288,-0.0063500719188004165,0.0024129834379006936,-0.009724328782270971,-0.0036079928448997747,0.9561985476331998,0.0015655413322982982,0.9547269711927259,0.9587684941470616,0.9609051185087422,0.0014756871664300857,0.9594821358605463,0.9627139459603966,0.5227392449517121,0.019341111186776262,0.5030728709394205,0.5487269534679543,5.8798445701599125,0.7638379387485574,5.001743793487549,7.084075689315796,0.04201391711831093,0.0017042283664079137,0.04030158743262291,0.044772401452064514,274712.0,0.0,274712,274712
Jena,CeNN_Emulator,0.8674642037509734,0.26559026962312876,0.6908767505661688,1.3375846912583025,1.221327486565966,0.23872032985985972,1.0510630532320984,1.6400745226084799,1.5372307461522596,0.6526903296274069,1.104733541869581,2.6898444397094328,0.8784772081038487,0.051597166722350755,0.7873595705146972,0.912667434836736,9979560.476335596,2001479.9271895098,8602700.933938151,13477718.804197416,43.84509953871175,11.521826526455996,36.09868264406707,64.20052176860712,22.82183780636883,6.98732931005052,18.17605507804742,35.1900870885298,5.483120001024047,1.6787589772015565,4.366935388102015,8.454685901722137,5.136486573572324,1.0039762329525674,4.42041247764304,6.897593690225599,0.635073184967041,0.322250981392723,0.4356374740600586,1.2082428932189941,1.830499755516648,0.3169636840792905,1.610969352722168,2.3878084421157837,7.462749099731445,0.22070514720868467,7.265308856964111,7.808621406555176,-0.4272563223937733,0.39014404880839415,-1.106259698027331,-0.12784139630591704,0.9521715287910443,0.005591226630574831,0.9432666101103804,0.9570814407629868,0.9546759380281756,0.003368093199695592,0.9507034858599421,0.9581003281051061,0.6192666666666666,0.01827019430657486,0.5906666666666667,0.638,14.955551290512085,5.42907551067418,9.120779514312744,21.812116861343384,0.026753637939691544,0.002528380118968568,0.023525208234786987,0.02884538844227791,46651.0,0.0,46651,46651
