epoch,train_loss,val_loss,dataset,model,seed
21,0.014824181491734855,0.022865283535793424,energy,TransformerEncoder,42
22,0.015835655824930378,0.022735389614743844,energy,TransformerEncoder,42
23,0.015462243350956476,0.025308067644281045,energy,TransformerEncoder,42
24,0.015842086480309565,0.02314959709266467,energy,TransformerEncoder,42
25,0.01564162041794396,0.024314901059759513,energy,TransformerEncoder,42
26,0.01517427494664761,0.022154249117842743,energy,TransformerEncoder,42
27,0.014491597084667195,0.020214769091191038,energy,TransformerEncoder,42
28,0.014868107158690691,0.022159447128485357,energy,TransformerEncoder,42
29,0.014212785359246262,0.020202383997717073,energy,TransformerEncoder,42
30,0.014958446880689624,0.021268037746527364,energy,TransformerEncoder,42
31,0.013998961323081996,0.020870914882315055,energy,TransformerEncoder,42
32,0.01484122147755415,0.022788383033392683,energy,TransformerEncoder,42
33,0.013961695889575463,0.022434997372329235,energy,TransformerEncoder,42
34,0.01417703154694402,0.01984570045689387,energy,TransformerEncoder,42
35,0.01479912341120794,0.022639020678720305,energy,TransformerEncoder,42
36,0.014315016398375685,0.02042213797436229,energy,TransformerEncoder,42
37,0.013550273664860111,0.02332030250025647,energy,TransformerEncoder,42
38,0.01499657301147553,0.021803666637944325,energy,TransformerEncoder,42
39,0.015009351589745193,0.020043949663106884,energy,TransformerEncoder,42
40,0.014182249514498946,0.01958030249391283,energy,TransformerEncoder,42
41,0.013741505903784524,0.01974064377801759,energy,TransformerEncoder,42
42,0.01400395673981896,0.0211696995289198,energy,TransformerEncoder,42
43,0.013250494404046825,0.020310227759182453,energy,TransformerEncoder,42
44,0.013560621180769169,0.01934844149010522,energy,TransformerEncoder,42
45,0.014109919362729697,0.02102604874276689,energy,TransformerEncoder,42
46,0.01318796500422512,0.020445155778101513,energy,TransformerEncoder,42
47,0.013695693962896863,0.018750596525413648,energy,TransformerEncoder,42
48,0.013282835885713046,0.0194968822678285,energy,TransformerEncoder,42
49,0.014122804549212256,0.019929983486820544,energy,TransformerEncoder,42
50,0.01376472759258115,0.020100532232650688,energy,TransformerEncoder,42
1,0.11022969298629147,0.03003192975717996,energy,TransformerEncoder,43
2,0.02768625904608405,0.02856311621144414,energy,TransformerEncoder,43
3,0.027815185346160873,0.03177975158074072,energy,TransformerEncoder,43
4,0.022592635458391724,0.027212490859840597,energy,TransformerEncoder,43
5,0.021769063646030245,0.02617043163627386,energy,TransformerEncoder,43
6,0.021117137914354153,0.024911312752270272,energy,TransformerEncoder,43
7,0.0189585265788165,0.027775060718080828,energy,TransformerEncoder,43
8,0.020435223454665957,0.033011240019862144,energy,TransformerEncoder,43
9,0.019394056173041463,0.022633711474814584,energy,TransformerEncoder,43
10,0.01857685809955001,0.028704192289816483,energy,TransformerEncoder,43
11,0.01968145965259861,0.027231264593345777,energy,TransformerEncoder,43
12,0.01676735233261504,0.02336348719628794,energy,TransformerEncoder,43
13,0.016417218195838912,0.02515326746340309,energy,TransformerEncoder,43
14,0.016333619026805867,0.02250651117148144,energy,TransformerEncoder,43
15,0.015948293328454547,0.02393424298082079,energy,TransformerEncoder,43
16,0.01620824763438467,0.022651559207588434,energy,TransformerEncoder,43
17,0.017218817230031797,0.021735768000196134,energy,TransformerEncoder,43
18,0.01599630747329105,0.031736252430294244,energy,TransformerEncoder,43
19,0.017292769548172753,0.025269338927630867,energy,TransformerEncoder,43
20,0.015335750187549627,0.02153983592454876,energy,TransformerEncoder,43
21,0.01568768084557219,0.021480833579386984,energy,TransformerEncoder,43
22,0.014828512409814832,0.020148606738075614,energy,TransformerEncoder,43
23,0.015185233664162683,0.02085338406530874,energy,TransformerEncoder,43
24,0.015621942672596284,0.020347229038764323,energy,TransformerEncoder,43
25,0.015082587241054032,0.022288303522925292,energy,TransformerEncoder,43
26,0.014708048325370659,0.02104810731751578,energy,TransformerEncoder,43
27,0.01444350126566309,0.022641654492222836,energy,TransformerEncoder,43
28,0.015592503368459416,0.023866607109084725,energy,TransformerEncoder,43
29,0.014496614013544538,0.026388474074857577,energy,TransformerEncoder,43
30,0.01577580656686967,0.018998388799705675,energy,TransformerEncoder,43
31,0.014533250148154118,0.019224919012880752,energy,TransformerEncoder,43
32,0.014625504246038017,0.02762928871171815,energy,TransformerEncoder,43
33,0.015648287558702356,0.02272419385345919,energy,TransformerEncoder,43
34,0.014414465111313444,0.020702572938586985,energy,TransformerEncoder,43
35,0.014395212514721083,0.018606296707210795,energy,TransformerEncoder,43
36,0.01568532985578658,0.023940483839916333,energy,TransformerEncoder,43
37,0.014156126847603557,0.02044654920298074,energy,TransformerEncoder,43
38,0.013963161607865582,0.019873143173754215,energy,TransformerEncoder,43
39,0.013938736706746347,0.02013459482363292,energy,TransformerEncoder,43
40,0.013356330903303442,0.01978277281991073,energy,TransformerEncoder,43
41,0.014293988693900632,0.020449396588706543,energy,TransformerEncoder,43
42,0.014861913546073165,0.020101638144946525,energy,TransformerEncoder,43
43,0.015166323773111359,0.01984940013582153,energy,TransformerEncoder,43
1,0.07042960777427211,0.039306899665721824,energy,TransformerEncoder,44
2,0.027032221328805794,0.029476663629923548,energy,TransformerEncoder,44
3,0.023690925318409096,0.026959710022700683,energy,TransformerEncoder,44
4,0.02144491331030925,0.032467818552894254,energy,TransformerEncoder,44
5,0.021342732731930235,0.029305977946413413,energy,TransformerEncoder,44
6,0.021385501195309742,0.025826549057715704,energy,TransformerEncoder,44
7,0.021530266075084608,0.030049323170844997,energy,TransformerEncoder,44
8,0.017855892028433806,0.024253455655915395,energy,TransformerEncoder,44
9,0.016984454518409842,0.02512361468481166,energy,TransformerEncoder,44
10,0.017476331484927374,0.02885125876803483,energy,TransformerEncoder,44
11,0.018252171978185124,0.023205331726265804,energy,TransformerEncoder,44
12,0.01678133830004795,0.025219603973839964,energy,TransformerEncoder,44
13,0.01779206812551076,0.026031026616692543,energy,TransformerEncoder,44
14,0.016250406173198964,0.023580339471144334,energy,TransformerEncoder,44
15,0.015567493370988152,0.024932964704930782,energy,TransformerEncoder,44
16,0.016165658478822672,0.023745537269860506,energy,TransformerEncoder,44
17,0.016203909329223363,0.02453364711254835,energy,TransformerEncoder,44
18,0.015449928641883713,0.023431556166282723,energy,TransformerEncoder,44
19,0.016693699208906655,0.02521916033167924,energy,TransformerEncoder,44
1,0.14257547270619508,0.03349594558988299,energy,TransformerEncoder,45
2,0.027704465781536066,0.0275717984352793,energy,TransformerEncoder,45
3,0.027272903896642452,0.03575112644050803,energy,TransformerEncoder,45
4,0.02218438174124017,0.027268995264811174,energy,TransformerEncoder,45
5,0.020394086583771488,0.028337009916348115,energy,TransformerEncoder,45
6,0.019134944375378615,0.029374986554362943,energy,TransformerEncoder,45
7,0.018261241557245903,0.028605650046042035,energy,TransformerEncoder,45
8,0.018469953768406853,0.023556140085150088,energy,TransformerEncoder,45
9,0.018248931300177268,0.023360325688762323,energy,TransformerEncoder,45
10,0.01731887257968386,0.023705314113093272,energy,TransformerEncoder,45
11,0.01742955030534755,0.020798400277271867,energy,TransformerEncoder,45
12,0.016523200023750014,0.02115311026240566,energy,TransformerEncoder,45
13,0.016924321990121494,0.021015575820846216,energy,TransformerEncoder,45
14,0.01620173842335741,0.021022223933999027,energy,TransformerEncoder,45
15,0.01785257830510311,0.02040448605215975,energy,TransformerEncoder,45
16,0.015463953978861824,0.03246339397238834,energy,TransformerEncoder,45
17,0.016403273241876654,0.021662585038159574,energy,TransformerEncoder,45
18,0.016073103930631823,0.024570983901087726,energy,TransformerEncoder,45
19,0.0160787040508832,0.020540055486240556,energy,TransformerEncoder,45
20,0.01499638406588047,0.0214602729372148,energy,TransformerEncoder,45
21,0.01528530520612769,0.021399241173639894,energy,TransformerEncoder,45
22,0.015157287065504175,0.02238749047475202,energy,TransformerEncoder,45
23,0.014934174222589441,0.023314097097941806,energy,TransformerEncoder,45
1,0.10332749659816425,0.035071189515292645,energy,TransformerEncoder,46
2,0.02858846013744672,0.03639391403911369,energy,TransformerEncoder,46
3,0.02383692559757919,0.0344380852766335,energy,TransformerEncoder,46
4,0.023797080372319077,0.02946940889315946,energy,TransformerEncoder,46
5,0.022404134005421038,0.02581785572692752,energy,TransformerEncoder,46
6,0.021129196439164156,0.023782870499417186,energy,TransformerEncoder,46
7,0.020066499046868448,0.026282412133046558,energy,TransformerEncoder,46
8,0.019720434352303997,0.026996110200083683,energy,TransformerEncoder,46
9,0.019372628719517677,0.02723623299971223,energy,TransformerEncoder,46
10,0.017484826699012156,0.022954587558550493,energy,TransformerEncoder,46
11,0.017992298908983215,0.0256722645301904,energy,TransformerEncoder,46
12,0.01852041696706279,0.024487478458987817,energy,TransformerEncoder,46
13,0.018412617211596982,0.023022266271124994,energy,TransformerEncoder,46
14,0.0175531722718116,0.02269282764089959,energy,TransformerEncoder,46
15,0.01728385579631184,0.02317945536092988,energy,TransformerEncoder,46
16,0.016362695679576558,0.0311090910940298,energy,TransformerEncoder,46
17,0.017049907184572832,0.030821006212915694,energy,TransformerEncoder,46
18,0.017738195989901822,0.02476971350344164,energy,TransformerEncoder,46
19,0.0164196035034503,0.027922275941818953,energy,TransformerEncoder,46
20,0.015674037047464288,0.020782267475234612,energy,TransformerEncoder,46
21,0.014885519278433287,0.021605350243459855,energy,TransformerEncoder,46
22,0.016139020868153733,0.02519048111779349,energy,TransformerEncoder,46
23,0.015420815272426064,0.021256172929757407,energy,TransformerEncoder,46
24,0.016130630082140367,0.02282343172867383,energy,TransformerEncoder,46
25,0.015929900010991278,0.021690587646194866,energy,TransformerEncoder,46
26,0.015109379867543325,0.021962810440787246,energy,TransformerEncoder,46
27,0.015422194779878764,0.0235198958377753,energy,TransformerEncoder,46
28,0.015095962514875062,0.022068673112828816,energy,TransformerEncoder,46
1,0.20041805787971526,0.09209197839455945,energy,CeNN,42
2,0.04695756770105976,0.04890178928950003,energy,CeNN,42
3,0.028769748567631752,0.036559434208486764,energy,CeNN,42
4,0.023022147516409557,0.03458315160657678,energy,CeNN,42
5,0.02063339642446601,0.028415281924286058,energy,CeNN,42
6,0.017637848839953993,0.0278439306587513,energy,CeNN,42
7,0.016925806229030997,0.026486507816506282,energy,CeNN,42
8,0.015224387735184846,0.024466370565018485,energy,CeNN,42
9,0.014944762428940245,0.025805791706911156,energy,CeNN,42
10,0.01429388817456184,0.023854218356843506,energy,CeNN,42
11,0.014725646081690988,0.029175825017903532,energy,CeNN,42
12,0.014383165546777573,0.02441451622040144,energy,CeNN,42
13,0.013363686192667845,0.02287559217906424,energy,CeNN,42
14,0.012933205601505258,0.02042520322304751,energy,CeNN,42
15,0.013011116541526986,0.02185938400881631,energy,CeNN,42
16,0.01294202047795283,0.02113212292481746,energy,CeNN,42
17,0.012524793587737915,0.02178477875090071,energy,CeNN,42
18,0.011962533660345909,0.022894262136625394,energy,CeNN,42
19,0.012343946876089003,0.02028872288896569,energy,CeNN,42
20,0.012931458129914421,0.02302455689225878,energy,CeNN,42
21,0.011782296770957835,0.021600777649187615,energy,CeNN,42
22,0.01214181512566001,0.024666042000587498,energy,CeNN,42
23,0.011862508014239596,0.022936956690890447,energy,CeNN,42
24,0.012224059827117757,0.019551198530410017,energy,CeNN,42
25,0.011404565895314921,0.020589780727667466,energy,CeNN,42
26,0.01197149352678521,0.021619985744889294,energy,CeNN,42
27,0.011052873027934269,0.018384921264701655,energy,CeNN,42
28,0.010923199369713213,0.018344527542857186,energy,CeNN,42
29,0.010538756745077218,0.021172661068184034,energy,CeNN,42
30,0.011168310775026453,0.02062092475326998,energy,CeNN,42
31,0.011115046726031736,0.01978448176357363,energy,CeNN,42
32,0.011070602270068996,0.021479017034705197,energy,CeNN,42
33,0.011346294883299957,0.01766118181071111,energy,CeNN,42
34,0.01009276304323452,0.019298988028562496,energy,CeNN,42
35,0.010488631775264035,0.021694643422961235,energy,CeNN,42
36,0.01069770144496226,0.02140641145940338,energy,CeNN,42
37,0.010267280641886773,0.018863551983875886,energy,CeNN,42
38,0.010318180274528762,0.019813859768744026,energy,CeNN,42
39,0.011082955752499402,0.019193939033097455,energy,CeNN,42
40,0.011235642504426793,0.023414977160947665,energy,CeNN,42
41,0.010017341228597092,0.019447147912744964,energy,CeNN,42
1,0.22012784952918688,0.11411500110157899,energy,CeNN,43
2,0.04361378130587665,0.04110051754729024,energy,CeNN,43
3,0.02588601599475651,0.03665761097467372,energy,CeNN,43
4,0.02081360703926872,0.031701858288475444,energy,CeNN,43
5,0.018657048119965828,0.030287616021398987,energy,CeNN,43
6,0.01682716042904014,0.02733259554952383,energy,CeNN,43
7,0.017859194152565164,0.025413317239976356,energy,CeNN,43
8,0.016881166336437065,0.02628673692899091,energy,CeNN,43
9,0.014541105444853505,0.024717750659744655,energy,CeNN,43
10,0.014329655596873525,0.023738696738811477,energy,CeNN,43
11,0.013981436259310805,0.022324094083160162,energy,CeNN,43
12,0.013330868374782078,0.022586017547707473,energy,CeNN,43
13,0.013479092370041391,0.024868202063121965,energy,CeNN,43
14,0.014062946605862993,0.02249345858581364,energy,CeNN,43
15,0.012799807302089352,0.021006477664091756,energy,CeNN,43
16,0.012388993202793326,0.022144778964242766,energy,CeNN,43
17,0.01280245515094562,0.020689327718823085,energy,CeNN,43
18,0.012069391644080028,0.022491036747981395,energy,CeNN,43
19,0.012206154191076304,0.025370362946497544,energy,CeNN,43
20,0.012712619013407013,0.021213236530976638,energy,CeNN,43
21,0.013272799777262138,0.02345980830224497,energy,CeNN,43
22,0.01311257089290655,0.021093775418453982,energy,CeNN,43
23,0.01177168739818488,0.022136474893029248,energy,CeNN,43
24,0.011578471957226142,0.020595614332705736,energy,CeNN,43
25,0.011208139825612307,0.02137535042129457,energy,CeNN,43
26,0.011611845280805772,0.021186388496841704,energy,CeNN,43
27,0.011269605584499059,0.020834187045693398,energy,CeNN,43
28,0.01160530180134105,0.022033979717109884,energy,CeNN,43
29,0.011280201036821712,0.019418078674269573,energy,CeNN,43
30,0.010670334086612318,0.02211160322518221,energy,CeNN,43
31,0.010997648301506133,0.0188775281920763,energy,CeNN,43
32,0.010819189970127562,0.019751890895089934,energy,CeNN,43
33,0.011081813725247754,0.019581060523965528,energy,CeNN,43
34,0.01054658308963884,0.01958459389529058,energy,CeNN,43
35,0.011110978659637498,0.019674342857407674,energy,CeNN,43
36,0.011000375524445466,0.021049650252929757,energy,CeNN,43
37,0.010780705668201501,0.019937038388369337,energy,CeNN,43
38,0.010777284228948482,0.019109763271574463,energy,CeNN,43
39,0.01073078485911317,0.018131431225421175,energy,CeNN,43
40,0.010469681530428881,0.0198707693655576,energy,CeNN,43
41,0.011078030498924129,0.018743151366444572,energy,CeNN,43
42,0.010360732505267317,0.021136191906407475,energy,CeNN,43
43,0.011379938579700662,0.020404952245631387,energy,CeNN,43
44,0.010490656336487242,0.019754941275875484,energy,CeNN,43
45,0.010038512088640622,0.01852688060275146,energy,CeNN,43
46,0.010643443664197217,0.018972934057403888,energy,CeNN,43
47,0.01052614672561035,0.01953222120313772,energy,CeNN,43
1,0.21237184237124343,0.07659599823611123,energy,CeNN,44
2,0.04059079827063463,0.04211668869746583,energy,CeNN,44
3,0.025851869518219522,0.0337099313869008,energy,CeNN,44
4,0.02133454115722667,0.030212548095732927,energy,CeNN,44
5,0.019049196461723608,0.02804187628706651,energy,CeNN,44
6,0.017100415065545927,0.02645087960575308,energy,CeNN,44
7,0.016124651576815682,0.02470668388663658,energy,CeNN,44
8,0.0153494764570937,0.024339073038260852,energy,CeNN,44
9,0.0147204142642405,0.022859593653785332,energy,CeNN,44
10,0.014601844694521842,0.024407662118652036,energy,CeNN,44
11,0.013828285754601839,0.024458903752799546,energy,CeNN,44
12,0.013726867043949438,0.023874926048197916,energy,CeNN,44
13,0.013433028344121394,0.03094536917550223,energy,CeNN,44
14,0.013928919825985125,0.021292327770165036,energy,CeNN,44
15,0.01213882725939832,0.0226496466368969,energy,CeNN,44
16,0.012733718528496947,0.020924002697159137,energy,CeNN,44
17,0.012865530866706236,0.02176713457863246,energy,CeNN,44
18,0.012124202651620813,0.023166407897536243,energy,CeNN,44
19,0.01229270738126202,0.023634006003183976,energy,CeNN,44
20,0.01184393821820391,0.021325502644426057,energy,CeNN,44
21,0.01145002448747894,0.023643883344318186,energy,CeNN,44
22,0.011684311165784797,0.021022713244227425,energy,CeNN,44
23,0.011319847368268353,0.019392758275249174,energy,CeNN,44
24,0.01193296340661067,0.02326632876481329,energy,CeNN,44
25,0.01267383239147338,0.022870774114770547,energy,CeNN,44
26,0.012119307651918269,0.02154600014910102,energy,CeNN,44
27,0.010882117898400986,0.01809031516313553,energy,CeNN,44
28,0.011551280005016562,0.01852876090976809,energy,CeNN,44
29,0.010940215758499548,0.021455741321135844,energy,CeNN,44
30,0.010881402233446186,0.020099956209638288,energy,CeNN,44
31,0.010395156879288455,0.019765736468668495,energy,CeNN,44
32,0.010370741079730744,0.020213890887264694,energy,CeNN,44
33,0.01069099610939509,0.019044938231153146,energy,CeNN,44
34,0.010325627591968938,0.02113053741465722,energy,CeNN,44
35,0.011074670731569782,0.017531235635812794,energy,CeNN,44
36,0.011340396302385312,0.03172950213775039,energy,CeNN,44
37,0.011046478020337721,0.01910087396390736,energy,CeNN,44
38,0.009869422029816744,0.016761304211935828,energy,CeNN,44
39,0.010084747601385143,0.01826013019308448,energy,CeNN,44
40,0.009841234694855908,0.016047706428383077,energy,CeNN,44
41,0.009889444946593634,0.018629598264981593,energy,CeNN,44
42,0.010470411599133953,0.01792513994899179,energy,CeNN,44
43,0.010848392788885218,0.022560169587710073,energy,CeNN,44
44,0.010166270743039522,0.01804524221058403,energy,CeNN,44
45,0.010091696558943526,0.016215207687179958,energy,CeNN,44
46,0.0097055127420886,0.016608595715037415,energy,CeNN,44
47,0.009791906185758611,0.0170871138772262,energy,CeNN,44
48,0.010469390435680521,0.017765003522591933,energy,CeNN,44
1,0.16941683598314272,0.10075925237366132,energy,CeNN,45
2,0.04811438062990254,0.061093798971601894,energy,CeNN,45
3,0.029039736258599794,0.035356153534459214,energy,CeNN,45
4,0.022435401876767475,0.03015852446800896,energy,CeNN,45
5,0.019698153391028896,0.02849388654742922,energy,CeNN,45
6,0.016963268601984688,0.028577937678034817,energy,CeNN,45
7,0.017593006398811034,0.025013886990823915,energy,CeNN,45
8,0.01582803813543058,0.024025221188951815,energy,CeNN,45
9,0.01505737318516229,0.023981810281319276,energy,CeNN,45
10,0.0157190226512312,0.025188764690288475,energy,CeNN,45
11,0.015652052768872993,0.024147341659824764,energy,CeNN,45
12,0.01419358857850911,0.026442980659859523,energy,CeNN,45
13,0.013465082555106192,0.02383793710864016,energy,CeNN,45
14,0.013395792882268628,0.023428661283105612,energy,CeNN,45
15,0.013764954030965313,0.02279843363378729,energy,CeNN,45
16,0.012125455111152294,0.02181261920902346,energy,CeNN,45
17,0.01305724271911789,0.023056741205177138,energy,CeNN,45
18,0.012415940711048968,0.020416081117998277,energy,CeNN,45
19,0.012145981919302634,0.021413599540080343,energy,CeNN,45
20,0.012207275926784583,0.02266519796103239,energy,CeNN,45
21,0.011894985998162267,0.020501648475016867,energy,CeNN,45
22,0.011571879498660564,0.021623244109962667,energy,CeNN,45
23,0.011817067120732232,0.021581642529261962,energy,CeNN,45
24,0.011553403173545094,0.01959309693691986,energy,CeNN,45
25,0.011683617471576188,0.019345655172531093,energy,CeNN,45
26,0.0121926920149814,0.020148394030651877,energy,CeNN,45
27,0.011144990648255882,0.018462373841820017,energy,CeNN,45
28,0.012074183284615478,0.024250149660344635,energy,CeNN,45
29,0.011647203542066343,0.0215171446491565,energy,CeNN,45
30,0.011604808150988185,0.01977994100057653,energy,CeNN,45
31,0.01179731745188209,0.020646148826926947,energy,CeNN,45
32,0.011128548575057224,0.01866628203008856,energy,CeNN,45
33,0.010720948625186627,0.019055591463776573,energy,CeNN,45
34,0.010725335083958325,0.021335753512435725,energy,CeNN,45
35,0.011344697502808589,0.01941270414473755,energy,CeNN,45
1,0.23613000316827587,0.09390028858823436,energy,CeNN,46
2,0.04520470214386781,0.05031291861087084,energy,CeNN,46
3,0.02869579184687499,0.03682610439136624,energy,CeNN,46
4,0.022494376961593374,0.03350216642554317,energy,CeNN,46
5,0.020289137973591234,0.029952288206134523,energy,CeNN,46
6,0.017570666982933428,0.033859136081965904,energy,CeNN,46
7,0.016651395969375066,0.030664330148803338,energy,CeNN,46
8,0.016395663623839166,0.028954040126076767,energy,CeNN,46
9,0.015378756378071777,0.025050435897095928,energy,CeNN,46
10,0.014902499469110009,0.024252825416624546,energy,CeNN,46
11,0.014319844543933868,0.022653601099071757,energy,CeNN,46
12,0.013863166977623196,0.023291228405599083,energy,CeNN,46
13,0.013519500290523425,0.023163200156497105,energy,CeNN,46
14,0.013479737099260092,0.024203908995592167,energy,CeNN,46
15,0.012569414176554843,0.024295427038201263,energy,CeNN,46
16,0.01247067434826132,0.02429219428449869,energy,CeNN,46
17,0.012686435062664024,0.024616555743185536,energy,CeNN,46
18,0.013218518988596219,0.02174749375054879,energy,CeNN,46
19,0.012451870465707598,0.02147277890305434,energy,CeNN,46
20,0.01217749108080611,0.02181802354087787,energy,CeNN,46
21,0.011733797590502283,0.02232305865202631,energy,CeNN,46
22,0.012147851097820834,0.021601833003972257,energy,CeNN,46
23,0.012358863954432309,0.019983416190370917,energy,CeNN,46
24,0.01185194008884895,0.021256080396207317,energy,CeNN,46
25,0.011414200910649291,0.019531522810991322,energy,CeNN,46
26,0.011918784464907014,0.020886383052649244,energy,CeNN,46
27,0.011544888888513951,0.02012192863704903,energy,CeNN,46
28,0.011794389595954934,0.020292345700519427,energy,CeNN,46
29,0.011842334205566935,0.021258317033893297,energy,CeNN,46
30,0.011865934639266043,0.020132269011810422,energy,CeNN,46
31,0.011262216153695728,0.02253113321161696,energy,CeNN,46
32,0.011153323702852835,0.02040678515498127,energy,CeNN,46
33,0.011244545359108033,0.01891016690725727,energy,CeNN,46
34,0.012168882111313216,0.019103584112599492,energy,CeNN,46
35,0.01161456606915277,0.02051010844297707,energy,CeNN,46
36,0.010636452437293801,0.01959100635057049,energy,CeNN,46
37,0.01038096476148701,0.01977211029069232,energy,CeNN,46
38,0.010270468188647294,0.01903175499423274,energy,CeNN,46
39,0.011040601463085322,0.019437002217663184,energy,CeNN,46
40,0.010720262205171766,0.020838433344449316,energy,CeNN,46
41,0.010456103753919402,0.017999669669994285,energy,CeNN,46
42,0.010430621046742255,0.019194578419306448,energy,CeNN,46
43,0.010242415295744484,0.018996506363951733,energy,CeNN,46
44,0.009973038982769305,0.01809385250921228,energy,CeNN,46
45,0.010401212197559124,0.018786085037780658,energy,CeNN,46
46,0.010936695514387931,0.018819911904366955,energy,CeNN,46
47,0.010202261703935537,0.018520521482319703,energy,CeNN,46
48,0.010018904834534183,0.01848669586304043,energy,CeNN,46
49,0.009634759340604598,0.019312434763248478,energy,CeNN,46
1,0.07891036402857439,0.12237374770588108,aapl,MLP,42
2,0.008532972004490368,0.0918638151072498,aapl,MLP,42
3,0.006405910515847306,0.0691668570839933,aapl,MLP,42
4,0.005398441204857646,0.11424175812862813,aapl,MLP,42
5,0.0055804984030229125,0.05593023324451808,aapl,MLP,42
6,0.0053089459066871895,0.08076313721747803,aapl,MLP,42
7,0.004893422585375833,0.11083862923883966,aapl,MLP,42
8,0.006071713019275304,0.05442029033188841,aapl,MLP,42
9,0.004327073127073659,0.05269518745730498,aapl,MLP,42
10,0.004233097752810202,0.05732009335354503,aapl,MLP,42
11,0.0042208822825076904,0.05433682319042938,aapl,MLP,42
12,0.004219335914857573,0.05635954467912337,aapl,MLP,42
13,0.004313764292887892,0.054991642063084455,aapl,MLP,42
14,0.004074228825188722,0.05127806788576501,aapl,MLP,42
15,0.004462763166167971,0.06363580000054624,aapl,MLP,42
16,0.003914387734381087,0.05716870118132127,aapl,MLP,42
17,0.0037922370000601268,0.05092326842714101,aapl,MLP,42
18,0.004020396604160355,0.05968185554125479,aapl,MLP,42
19,0.0042465397290829005,0.058572747046127915,aapl,MLP,42
20,0.004154382107751162,0.07976922053577644,aapl,MLP,42
21,0.004368374755634277,0.05100305740987616,aapl,MLP,42
22,0.0041531209946807585,0.05576487542462668,aapl,MLP,42
23,0.00416737818159163,0.07000143006111362,aapl,MLP,42
24,0.004350376117861632,0.05537462497263083,aapl,MLP,42
25,0.0038430717611459622,0.05094559412516121,aapl,MLP,42
1,0.08531368550646937,0.08998499843957168,aapl,MLP,43
2,0.007430204310256875,0.08247222867794335,aapl,MLP,43
3,0.005999409512503807,0.07102218137255736,aapl,MLP,43
4,0.005841099688867954,0.06769693712703884,aapl,MLP,43
5,0.005262151910838756,0.1144773286068812,aapl,MLP,43
6,0.005247587059398718,0.0598746716610289,aapl,MLP,43
7,0.004725865571703197,0.055274784115941396,aapl,MLP,43
8,0.0044009967153242815,0.06292465734960777,aapl,MLP,43
9,0.00414067878084483,0.05238466267473996,aapl,MLP,43
10,0.0044232506012177155,0.05746893814232733,aapl,MLP,43
11,0.004678269682423861,0.06554119558339673,aapl,MLP,43
12,0.004351936577057297,0.06485573290514626,aapl,MLP,43
13,0.004681297771943112,0.05567533423059753,aapl,MLP,43
14,0.004924967359384578,0.05265321577566543,aapl,MLP,43
15,0.004293478372732572,0.05410548482489373,aapl,MLP,43
16,0.004104809204088242,0.04974336574585842,aapl,MLP,43
17,0.005280824090622253,0.052875634049996734,aapl,MLP,43
18,0.0039154939427548515,0.05952862954498934,aapl,MLP,43
19,0.0036802443086564767,0.055642322703663795,aapl,MLP,43
20,0.003912860709313078,0.06594271429016121,aapl,MLP,43
21,0.0038848880389140863,0.05475630245304534,aapl,MLP,43
22,0.004143795241940428,0.0531735979685826,aapl,MLP,43
23,0.004301360691897571,0.05437067149406565,aapl,MLP,43
24,0.00435822045564595,0.05465930700302124,aapl,MLP,43
1,0.06588991193072588,0.15967593658050255,aapl,MLP,44
2,0.008215161364977106,0.08774970292246767,aapl,MLP,44
3,0.006265266692604531,0.06434086760106895,aapl,MLP,44
4,0.005540936857207932,0.07454907365276345,aapl,MLP,44
5,0.005486280251661259,0.05788979188738657,aapl,MLP,44
6,0.004884993832092732,0.05425996193662286,aapl,MLP,44
7,0.005120339111961199,0.05992947603642408,aapl,MLP,44
8,0.0045782368079843845,0.054162622263122885,aapl,MLP,44
9,0.0051183659128252075,0.052634616931235154,aapl,MLP,44
10,0.004455671963197264,0.07019949611276388,aapl,MLP,44
11,0.004944307817795286,0.05153575965336391,aapl,MLP,44
12,0.004977540571637677,0.054601666051894426,aapl,MLP,44
13,0.0042000229675040555,0.053773471902656765,aapl,MLP,44
14,0.004082206382670186,0.05581698571664414,aapl,MLP,44
15,0.004102484033809918,0.054364129418640265,aapl,MLP,44
16,0.004076526226885052,0.06312154416394021,aapl,MLP,44
17,0.00502942933764478,0.05337665246666542,aapl,MLP,44
18,0.004390653836625544,0.049327116758961766,aapl,MLP,44
19,0.004339346284695873,0.07189083681441844,aapl,MLP,44
20,0.004257612641209342,0.062115602095478346,aapl,MLP,44
21,0.004243525034381133,0.052753249931681366,aapl,MLP,44
22,0.004173603605577779,0.0793082290827962,aapl,MLP,44
23,0.003874983500943265,0.05917839985340834,aapl,MLP,44
24,0.003739915294290492,0.050231960884827585,aapl,MLP,44
25,0.0037446302912113342,0.05482934653160295,aapl,MLP,44
26,0.0039008293392588243,0.06713863083028368,aapl,MLP,44
1,0.10581636037959745,0.15833432007847087,aapl,MLP,45
2,0.009571940514654147,0.08087704659971807,aapl,MLP,45
3,0.007015082293726278,0.07839798082464508,aapl,MLP,45
4,0.006160357557801586,0.07250262966512569,aapl,MLP,45
5,0.005609186309756655,0.058233844581991434,aapl,MLP,45
6,0.004983613553287631,0.06125687791167626,aapl,MLP,45
7,0.005726110659342146,0.08159680867434613,aapl,MLP,45
8,0.004936420794392964,0.05217056304016816,aapl,MLP,45
